analysis_id,analyzed_at,source_file,row_number,actual_label,actual_name,predicted_label,predicted_name,risk_score,confidence,risk_level,family,reasons,feature_duration,feature_protocol_type,feature_service,feature_flag,feature_src_bytes,feature_dst_bytes,feature_land,feature_wrong_fragment,feature_urgent,feature_hot,feature_num_failed_logins,feature_logged_in,feature_num_compromised,feature_root_shell,feature_su_attempted,feature_num_root,feature_num_file_creations,feature_num_shells,feature_num_access_files,feature_num_outbound_cmds,feature_is_host_login,feature_is_guest_login,feature_count,feature_srv_count,feature_serror_rate,feature_srv_serror_rate,feature_rerror_rate,feature_srv_rerror_rate,feature_same_srv_rate,feature_diff_srv_rate,feature_srv_diff_host_rate,feature_dst_host_count,feature_dst_host_srv_count,feature_dst_host_same_srv_rate,feature_dst_host_diff_srv_rate,feature_dst_host_same_src_port_rate,feature_dst_host_srv_diff_host_rate,feature_dst_host_serror_rate,feature_dst_host_srv_serror_rate,feature_dst_host_rerror_rate,feature_dst_host_srv_rerror_rate
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3170,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3171,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3172,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,506.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3173,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3174,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3175,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3176,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3177,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3178,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3179,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,494.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3180,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3181,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3182,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3183,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3184,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3185,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3186,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3187,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3188,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3189,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3190,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3191,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3192,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3193,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,506.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3194,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3195,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3196,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3197,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3198,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3199,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3200,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3201,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3202,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3203,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3204,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3205,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3206,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,494.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3207,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3208,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3209,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3210,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3211,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3212,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3213,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3214,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3215,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3216,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3217,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3218,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3219,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3220,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3221,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3222,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3223,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3224,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,3225,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
